target_id,geography_id,target_year,feature_year,feature_id,focal_value,same_year_training_min,same_year_training_max,inside_same_year_marginal_minmax
real_grdp_growth,idn.13.1301,2021,2020,manufacturing_share_grdp,2.42455143813,2.59972043109,13.2895862346,false
real_grdp_growth,idn.13.1301,2021,2020,rice_yield,2.471,3.554,6.467,false
real_grdp_growth,idn.13.1301,2022,2021,mean_years_schooling,7.2,7.87,11.63,false
real_grdp_growth,idn.13.1301,2022,2021,labor_force_participation,82.57,62.7,73.04,false
real_grdp_growth,idn.13.1301,2022,2021,agriculture_share_grdp,48.8645358781,1.15532458751,47.0280922451,false
real_grdp_growth,idn.13.1301,2022,2021,manufacturing_share_grdp,2.57248004994,2.72997217989,13.765815103,false
real_grdp_growth,idn.13.1301,2022,2021,rice_yield,2.497,3.667,6.932,false
real_grdp_growth,idn.13.1301,2023,2022,mean_years_schooling,7.48,7.89,11.92,false
real_grdp_growth,idn.13.1301,2023,2022,labor_force_participation,78.25,62.81,77.99,false
real_grdp_growth,idn.13.1301,2023,2022,agriculture_share_grdp,48.0176761546,1.09876323204,46.3772853861,false
real_grdp_growth,idn.13.1301,2023,2022,manufacturing_share_grdp,2.48115099295,2.76725473336,13.6248557355,false
real_grdp_growth,idn.13.1301,2023,2022,rice_yield,2.298,3.845,7.001,false
real_grdp_growth,idn.13.1301,2024,2023,mean_years_schooling,7.76,7.9,11.94,false
real_grdp_growth,idn.13.1301,2024,2023,labor_force_participation,80.07,65,76.74,false
real_grdp_growth,idn.13.1301,2024,2023,agriculture_share_grdp,48.4488181812,1.05966279992,46.049783054,false
real_grdp_growth,idn.13.1301,2024,2023,manufacturing_share_grdp,2.45236049116,2.73905685432,13.2257433087,false
real_grdp_growth,idn.13.1301,2024,2023,rice_yield,2.473,3.649,6.397,false
real_grdp_growth,idn.13.1302,2019,2018,mean_years_schooling,8.14,6.95,11.44,true
real_grdp_growth,idn.13.1302,2019,2018,labor_force_participation,66.63,62.78,75,true
real_grdp_growth,idn.13.1302,2019,2018,agriculture_share_grdp,39.2803221176,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1302,2019,2018,manufacturing_share_grdp,7.73048848232,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1302,2019,2018,rice_yield,5.027,2.635,5.863,true
real_grdp_growth,idn.13.1302,2020,2019,mean_years_schooling,8.25,7.08,11.45,true
real_grdp_growth,idn.13.1302,2020,2019,labor_force_participation,68.82,61.98,83.1,true
real_grdp_growth,idn.13.1302,2020,2019,agriculture_share_grdp,38.270649861,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1302,2020,2019,manufacturing_share_grdp,6.3999480361,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1302,2020,2019,rice_yield,5.106,2.517,6.541,true
real_grdp_growth,idn.13.1302,2021,2020,mean_years_schooling,8.26,7.09,11.62,true
real_grdp_growth,idn.13.1302,2021,2020,labor_force_participation,65,64.16,81.65,true
real_grdp_growth,idn.13.1302,2021,2020,agriculture_share_grdp,37.7610412948,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1302,2021,2020,manufacturing_share_grdp,6.42592649065,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1302,2021,2020,rice_yield,4.805,2.471,6.467,true
real_grdp_growth,idn.13.1302,2022,2021,mean_years_schooling,8.27,7.2,11.63,true
real_grdp_growth,idn.13.1302,2022,2021,labor_force_participation,66.59,62.7,82.57,true
real_grdp_growth,idn.13.1302,2022,2021,agriculture_share_grdp,37.2216725589,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1302,2022,2021,manufacturing_share_grdp,6.80069798046,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1302,2022,2021,rice_yield,4.801,2.497,6.932,true
real_grdp_growth,idn.13.1302,2023,2022,mean_years_schooling,8.43,7.48,11.92,true
real_grdp_growth,idn.13.1302,2023,2022,labor_force_participation,66.95,62.81,78.25,true
real_grdp_growth,idn.13.1302,2023,2022,agriculture_share_grdp,36.9507950434,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1302,2023,2022,manufacturing_share_grdp,6.80280291325,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1302,2023,2022,rice_yield,5.617,2.298,7.001,true
real_grdp_growth,idn.13.1302,2024,2023,mean_years_schooling,8.58,7.76,11.94,true
real_grdp_growth,idn.13.1302,2024,2023,labor_force_participation,65,65.18,80.07,false
real_grdp_growth,idn.13.1302,2024,2023,agriculture_share_grdp,36.4904857779,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1302,2024,2023,manufacturing_share_grdp,6.63353233402,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1302,2024,2023,rice_yield,5.188,2.473,6.397,true
real_grdp_growth,idn.13.1303,2019,2018,mean_years_schooling,7.84,6.95,11.44,true
real_grdp_growth,idn.13.1303,2019,2018,labor_force_participation,68.35,62.78,75,true
real_grdp_growth,idn.13.1303,2019,2018,agriculture_share_grdp,36.2891436562,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1303,2019,2018,manufacturing_share_grdp,5.24671007208,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1303,2019,2018,rice_yield,5.061,2.635,5.863,true
real_grdp_growth,idn.13.1303,2020,2019,mean_years_schooling,7.85,7.08,11.45,true
real_grdp_growth,idn.13.1303,2020,2019,labor_force_participation,70.83,61.98,83.1,true
real_grdp_growth,idn.13.1303,2020,2019,agriculture_share_grdp,34.8158243583,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1303,2020,2019,manufacturing_share_grdp,4.72032550652,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1303,2020,2019,rice_yield,4.938,2.517,6.541,true
real_grdp_growth,idn.13.1303,2021,2020,mean_years_schooling,7.86,7.09,11.62,true
real_grdp_growth,idn.13.1303,2021,2020,labor_force_participation,74.64,64.16,81.65,true
real_grdp_growth,idn.13.1303,2021,2020,agriculture_share_grdp,35.0134962542,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1303,2021,2020,manufacturing_share_grdp,4.75508109296,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1303,2021,2020,rice_yield,4.644,2.471,6.467,true
real_grdp_growth,idn.13.1303,2022,2021,mean_years_schooling,7.87,7.2,11.63,true
real_grdp_growth,idn.13.1303,2022,2021,labor_force_participation,71.21,62.7,82.57,true
real_grdp_growth,idn.13.1303,2022,2021,agriculture_share_grdp,34.0676943144,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1303,2022,2021,manufacturing_share_grdp,4.78222482336,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1303,2022,2021,rice_yield,5.263,2.497,6.932,true
real_grdp_growth,idn.13.1303,2023,2022,mean_years_schooling,7.89,7.48,11.92,true
real_grdp_growth,idn.13.1303,2023,2022,labor_force_participation,74.44,62.81,78.25,true
real_grdp_growth,idn.13.1303,2023,2022,agriculture_share_grdp,33.3124300697,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1303,2023,2022,manufacturing_share_grdp,4.75150098407,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1303,2023,2022,rice_yield,5.45,2.298,7.001,true
real_grdp_growth,idn.13.1303,2024,2023,mean_years_schooling,7.9,7.76,11.94,true
real_grdp_growth,idn.13.1303,2024,2023,labor_force_participation,76.74,65,80.07,true
real_grdp_growth,idn.13.1303,2024,2023,agriculture_share_grdp,33.1575577012,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1303,2024,2023,manufacturing_share_grdp,4.71831151626,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1303,2024,2023,rice_yield,5.264,2.473,6.397,true
real_grdp_growth,idn.13.1304,2019,2018,mean_years_schooling,7.77,6.95,11.44,true
real_grdp_growth,idn.13.1304,2019,2018,labor_force_participation,68.43,62.78,75,true
real_grdp_growth,idn.13.1304,2019,2018,agriculture_share_grdp,29.4706551138,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1304,2019,2018,manufacturing_share_grdp,2.98567704565,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1304,2019,2018,rice_yield,3.989,2.635,5.863,true
real_grdp_growth,idn.13.1304,2020,2019,mean_years_schooling,8.1,7.08,11.45,true
real_grdp_growth,idn.13.1304,2020,2019,labor_force_participation,70.17,61.98,83.1,true
real_grdp_growth,idn.13.1304,2020,2019,agriculture_share_grdp,28.0285248981,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1304,2020,2019,manufacturing_share_grdp,2.52142880845,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1304,2020,2019,rice_yield,3.417,2.517,6.541,true
real_grdp_growth,idn.13.1304,2021,2020,mean_years_schooling,8.11,7.09,11.62,true
real_grdp_growth,idn.13.1304,2021,2020,labor_force_participation,70.7,64.16,81.65,true
real_grdp_growth,idn.13.1304,2021,2020,agriculture_share_grdp,27.8175388232,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1304,2021,2020,manufacturing_share_grdp,2.59972043109,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1304,2021,2020,rice_yield,3.91,2.471,6.467,true
real_grdp_growth,idn.13.1304,2022,2021,mean_years_schooling,8.12,7.2,11.63,true
real_grdp_growth,idn.13.1304,2022,2021,labor_force_participation,70.06,62.7,82.57,true
real_grdp_growth,idn.13.1304,2022,2021,agriculture_share_grdp,27.4526587664,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1304,2022,2021,manufacturing_share_grdp,2.72997217989,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1304,2022,2021,rice_yield,3.667,2.497,6.932,true
real_grdp_growth,idn.13.1304,2023,2022,mean_years_schooling,8.3,7.48,11.92,true
real_grdp_growth,idn.13.1304,2023,2022,labor_force_participation,68.17,62.81,78.25,true
real_grdp_growth,idn.13.1304,2023,2022,agriculture_share_grdp,26.7965605418,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1304,2023,2022,manufacturing_share_grdp,2.76725473336,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1304,2023,2022,rice_yield,3.845,2.298,7.001,true
real_grdp_growth,idn.13.1304,2024,2023,mean_years_schooling,8.57,7.76,11.94,true
real_grdp_growth,idn.13.1304,2024,2023,labor_force_participation,68.51,65,80.07,true
real_grdp_growth,idn.13.1304,2024,2023,agriculture_share_grdp,26.7581712034,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1304,2024,2023,manufacturing_share_grdp,2.73905685432,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1304,2024,2023,rice_yield,3.649,2.473,6.397,true
real_grdp_growth,idn.13.1305,2019,2018,mean_years_schooling,8.44,6.95,11.44,true
real_grdp_growth,idn.13.1305,2019,2018,labor_force_participation,69.03,62.78,75,true
real_grdp_growth,idn.13.1305,2019,2018,agriculture_share_grdp,30.6592332547,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1305,2019,2018,manufacturing_share_grdp,11.0347251232,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1305,2019,2018,rice_yield,5.267,2.635,5.863,true
real_grdp_growth,idn.13.1305,2020,2019,mean_years_schooling,8.45,7.08,11.45,true
real_grdp_growth,idn.13.1305,2020,2019,labor_force_participation,69.25,61.98,83.1,true
real_grdp_growth,idn.13.1305,2020,2019,agriculture_share_grdp,29.76750085,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1305,2020,2019,manufacturing_share_grdp,10.5012656361,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1305,2020,2019,rice_yield,5.612,2.517,6.541,true
real_grdp_growth,idn.13.1305,2021,2020,mean_years_schooling,8.61,7.09,11.62,true
real_grdp_growth,idn.13.1305,2021,2020,labor_force_participation,69.42,64.16,81.65,true
real_grdp_growth,idn.13.1305,2021,2020,agriculture_share_grdp,29.8197350606,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1305,2021,2020,manufacturing_share_grdp,10.4845983999,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1305,2021,2020,rice_yield,5.335,2.471,6.467,true
real_grdp_growth,idn.13.1305,2022,2021,mean_years_schooling,8.62,7.2,11.63,true
real_grdp_growth,idn.13.1305,2022,2021,labor_force_participation,66.88,62.7,82.57,true
real_grdp_growth,idn.13.1305,2022,2021,agriculture_share_grdp,28.5720121537,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1305,2022,2021,manufacturing_share_grdp,10.7228009327,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1305,2022,2021,rice_yield,5.639,2.497,6.932,true
real_grdp_growth,idn.13.1305,2023,2022,mean_years_schooling,8.9,7.48,11.92,true
real_grdp_growth,idn.13.1305,2023,2022,labor_force_participation,70.9,62.81,78.25,true
real_grdp_growth,idn.13.1305,2023,2022,agriculture_share_grdp,27.8040912669,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1305,2023,2022,manufacturing_share_grdp,10.6791191946,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1305,2023,2022,rice_yield,5.476,2.298,7.001,true
real_grdp_growth,idn.13.1305,2024,2023,mean_years_schooling,9.02,7.76,11.94,true
real_grdp_growth,idn.13.1305,2024,2023,labor_force_participation,69.43,65,80.07,true
real_grdp_growth,idn.13.1305,2024,2023,agriculture_share_grdp,27.6125975821,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1305,2024,2023,manufacturing_share_grdp,10.4635476677,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1305,2024,2023,rice_yield,5.461,2.473,6.397,true
real_grdp_growth,idn.13.1306,2019,2018,mean_years_schooling,7.5,6.95,11.44,true
real_grdp_growth,idn.13.1306,2019,2018,labor_force_participation,65.56,62.78,75,true
real_grdp_growth,idn.13.1306,2019,2018,agriculture_share_grdp,18.6502036815,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1306,2019,2018,manufacturing_share_grdp,9.63032303668,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1306,2019,2018,rice_yield,4.605,2.635,5.863,true
real_grdp_growth,idn.13.1306,2020,2019,mean_years_schooling,7.86,7.08,11.45,true
real_grdp_growth,idn.13.1306,2020,2019,labor_force_participation,63.23,61.98,83.1,true
real_grdp_growth,idn.13.1306,2020,2019,agriculture_share_grdp,19.2072190287,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1306,2020,2019,manufacturing_share_grdp,9.3506591371,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1306,2020,2019,rice_yield,4.804,2.517,6.541,true
real_grdp_growth,idn.13.1306,2021,2020,mean_years_schooling,7.87,7.09,11.62,true
real_grdp_growth,idn.13.1306,2021,2020,labor_force_participation,67.18,64.16,81.65,true
real_grdp_growth,idn.13.1306,2021,2020,agriculture_share_grdp,22.6795071525,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1306,2021,2020,manufacturing_share_grdp,11.1938722244,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1306,2021,2020,rice_yield,4.698,2.471,6.467,true
real_grdp_growth,idn.13.1306,2022,2021,mean_years_schooling,7.88,7.2,11.63,true
real_grdp_growth,idn.13.1306,2022,2021,labor_force_participation,64.64,62.7,82.57,true
real_grdp_growth,idn.13.1306,2022,2021,agriculture_share_grdp,22.6502752152,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1306,2022,2021,manufacturing_share_grdp,11.9481403525,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1306,2022,2021,rice_yield,4.537,2.497,6.932,true
real_grdp_growth,idn.13.1306,2023,2022,mean_years_schooling,8.16,7.48,11.92,true
real_grdp_growth,idn.13.1306,2023,2022,labor_force_participation,70.44,62.81,78.25,true
real_grdp_growth,idn.13.1306,2023,2022,agriculture_share_grdp,21.3683024124,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1306,2023,2022,manufacturing_share_grdp,10.9155525539,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1306,2023,2022,rice_yield,4.958,2.298,7.001,true
real_grdp_growth,idn.13.1306,2024,2023,mean_years_schooling,8.41,7.76,11.94,true
real_grdp_growth,idn.13.1306,2024,2023,labor_force_participation,65.18,65,80.07,true
real_grdp_growth,idn.13.1306,2024,2023,agriculture_share_grdp,20.5516786228,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1306,2024,2023,manufacturing_share_grdp,10.480929446,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1306,2024,2023,rice_yield,4.914,2.473,6.397,true
real_grdp_growth,idn.13.1307,2019,2018,mean_years_schooling,8.69,6.95,11.44,true
real_grdp_growth,idn.13.1307,2019,2018,labor_force_participation,68.56,62.78,75,true
real_grdp_growth,idn.13.1307,2019,2018,agriculture_share_grdp,31.5160867837,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1307,2019,2018,manufacturing_share_grdp,10.7325703909,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1307,2019,2018,rice_yield,5.167,2.635,5.863,true
real_grdp_growth,idn.13.1307,2020,2019,mean_years_schooling,8.85,7.08,11.45,true
real_grdp_growth,idn.13.1307,2020,2019,labor_force_participation,69.59,61.98,83.1,true
real_grdp_growth,idn.13.1307,2020,2019,agriculture_share_grdp,30.0990958753,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1307,2020,2019,manufacturing_share_grdp,9.82429325865,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1307,2020,2019,rice_yield,4.932,2.517,6.541,true
real_grdp_growth,idn.13.1307,2021,2020,mean_years_schooling,8.96,7.09,11.62,true
real_grdp_growth,idn.13.1307,2021,2020,labor_force_participation,70.29,64.16,81.65,true
real_grdp_growth,idn.13.1307,2021,2020,agriculture_share_grdp,30.0031568855,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1307,2021,2020,manufacturing_share_grdp,9.72625905972,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1307,2021,2020,rice_yield,5.236,2.471,6.467,true
real_grdp_growth,idn.13.1307,2022,2021,mean_years_schooling,8.97,7.2,11.63,true
real_grdp_growth,idn.13.1307,2022,2021,labor_force_participation,66.49,62.7,82.57,true
real_grdp_growth,idn.13.1307,2022,2021,agriculture_share_grdp,29.5297826094,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1307,2022,2021,manufacturing_share_grdp,9.89562553406,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1307,2022,2021,rice_yield,5.14,2.497,6.932,true
real_grdp_growth,idn.13.1307,2023,2022,mean_years_schooling,8.98,7.48,11.92,true
real_grdp_growth,idn.13.1307,2023,2022,labor_force_participation,73.05,62.81,78.25,true
real_grdp_growth,idn.13.1307,2023,2022,agriculture_share_grdp,28.7047074801,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1307,2023,2022,manufacturing_share_grdp,9.98890758778,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1307,2023,2022,rice_yield,4.954,2.298,7.001,true
real_grdp_growth,idn.13.1307,2024,2023,mean_years_schooling,9.22,7.76,11.94,true
real_grdp_growth,idn.13.1307,2024,2023,labor_force_participation,69.16,65,80.07,true
real_grdp_growth,idn.13.1307,2024,2023,agriculture_share_grdp,28.2013574884,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1307,2024,2023,manufacturing_share_grdp,10.2347427827,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1307,2024,2023,rice_yield,4.873,2.473,6.397,true
real_grdp_growth,idn.13.1308,2019,2018,mean_years_schooling,7.97,6.95,11.44,true
real_grdp_growth,idn.13.1308,2019,2018,labor_force_participation,73.1,62.78,75,true
real_grdp_growth,idn.13.1308,2019,2018,agriculture_share_grdp,34.7331581818,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1308,2019,2018,manufacturing_share_grdp,6.9035952574,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1308,2019,2018,rice_yield,4.307,2.635,5.863,true
real_grdp_growth,idn.13.1308,2020,2019,mean_years_schooling,7.98,7.08,11.45,true
real_grdp_growth,idn.13.1308,2020,2019,labor_force_participation,73.28,61.98,83.1,true
real_grdp_growth,idn.13.1308,2020,2019,agriculture_share_grdp,33.4850227858,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1308,2020,2019,manufacturing_share_grdp,6.2288955878,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1308,2020,2019,rice_yield,4.149,2.517,6.541,true
real_grdp_growth,idn.13.1308,2021,2020,mean_years_schooling,7.99,7.09,11.62,true
real_grdp_growth,idn.13.1308,2021,2020,labor_force_participation,72.71,64.16,81.65,true
real_grdp_growth,idn.13.1308,2021,2020,agriculture_share_grdp,33.2161569837,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1308,2021,2020,manufacturing_share_grdp,6.35654433534,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1308,2021,2020,rice_yield,4.36,2.471,6.467,true
real_grdp_growth,idn.13.1308,2022,2021,mean_years_schooling,8.07,7.2,11.63,true
real_grdp_growth,idn.13.1308,2022,2021,labor_force_participation,71.33,62.7,82.57,true
real_grdp_growth,idn.13.1308,2022,2021,agriculture_share_grdp,32.189296735,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1308,2022,2021,manufacturing_share_grdp,6.49243274516,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1308,2022,2021,rice_yield,4.399,2.497,6.932,true
real_grdp_growth,idn.13.1308,2023,2022,mean_years_schooling,8.08,7.48,11.92,true
real_grdp_growth,idn.13.1308,2023,2022,labor_force_participation,74.54,62.81,78.25,true
real_grdp_growth,idn.13.1308,2023,2022,agriculture_share_grdp,31.4438979282,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1308,2023,2022,manufacturing_share_grdp,6.47332439048,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1308,2023,2022,rice_yield,4.646,2.298,7.001,true
real_grdp_growth,idn.13.1308,2024,2023,mean_years_schooling,8.12,7.76,11.94,true
real_grdp_growth,idn.13.1308,2024,2023,labor_force_participation,72.63,65,80.07,true
real_grdp_growth,idn.13.1308,2024,2023,agriculture_share_grdp,31.0801976726,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1308,2024,2023,manufacturing_share_grdp,6.51104107248,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1308,2024,2023,rice_yield,4.813,2.473,6.397,true
real_grdp_growth,idn.13.1309,2019,2018,mean_years_schooling,7.66,6.95,11.44,true
real_grdp_growth,idn.13.1309,2019,2018,labor_force_participation,67.2,62.78,75,true
real_grdp_growth,idn.13.1309,2019,2018,agriculture_share_grdp,49.4719795015,1.20300916108,47.604076021,false
real_grdp_growth,idn.13.1309,2019,2018,manufacturing_share_grdp,4.24586817069,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1309,2019,2018,rice_yield,4.263,2.635,5.863,true
real_grdp_growth,idn.13.1309,2020,2019,mean_years_schooling,7.86,7.08,11.45,true
real_grdp_growth,idn.13.1309,2020,2019,labor_force_participation,70.91,61.98,83.1,true
real_grdp_growth,idn.13.1309,2020,2019,agriculture_share_grdp,47.9219347696,1.14440743751,46.4839281901,false
real_grdp_growth,idn.13.1309,2020,2019,manufacturing_share_grdp,3.92314292856,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1309,2020,2019,rice_yield,4.362,2.517,6.541,true
real_grdp_growth,idn.13.1309,2021,2020,mean_years_schooling,8.09,7.09,11.62,true
real_grdp_growth,idn.13.1309,2021,2020,labor_force_participation,72.97,64.16,81.65,true
real_grdp_growth,idn.13.1309,2021,2020,agriculture_share_grdp,47.9576882233,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1309,2021,2020,manufacturing_share_grdp,3.84803701017,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1309,2021,2020,rice_yield,4.5,2.471,6.467,true
real_grdp_growth,idn.13.1309,2022,2021,mean_years_schooling,8.1,7.2,11.63,true
real_grdp_growth,idn.13.1309,2022,2021,labor_force_participation,69.35,62.7,82.57,true
real_grdp_growth,idn.13.1309,2022,2021,agriculture_share_grdp,47.0280922451,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1309,2022,2021,manufacturing_share_grdp,3.97562426235,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1309,2022,2021,rice_yield,4.593,2.497,6.932,true
real_grdp_growth,idn.13.1309,2023,2022,mean_years_schooling,8.11,7.48,11.92,true
real_grdp_growth,idn.13.1309,2023,2022,labor_force_participation,74.97,62.81,78.25,true
real_grdp_growth,idn.13.1309,2023,2022,agriculture_share_grdp,46.3772853861,1.09876323204,48.0176761546,true
real_grdp_growth,idn.13.1309,2023,2022,manufacturing_share_grdp,3.9294850946,2.48115099295,13.6248557355,true
real_grdp_growth,idn.13.1309,2023,2022,rice_yield,4.884,2.298,7.001,true
real_grdp_growth,idn.13.1309,2024,2023,mean_years_schooling,8.13,7.76,11.94,true
real_grdp_growth,idn.13.1309,2024,2023,labor_force_participation,73.05,65,80.07,true
real_grdp_growth,idn.13.1309,2024,2023,agriculture_share_grdp,46.049783054,1.05966279992,48.4488181812,true
real_grdp_growth,idn.13.1309,2024,2023,manufacturing_share_grdp,3.83899633206,2.45236049116,13.2257433087,true
real_grdp_growth,idn.13.1309,2024,2023,rice_yield,4.659,2.473,6.397,true
real_grdp_growth,idn.13.1310,2019,2018,mean_years_schooling,8.15,6.95,11.44,true
real_grdp_growth,idn.13.1310,2019,2018,labor_force_participation,74.89,62.78,75,true
real_grdp_growth,idn.13.1310,2019,2018,agriculture_share_grdp,34.3172131198,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1310,2019,2018,manufacturing_share_grdp,5.20913776823,2.68051558212,14.8096558871,true
real_grdp_growth,idn.13.1310,2019,2018,rice_yield,4.249,2.635,5.863,true
real_grdp_growth,idn.13.1310,2020,2019,mean_years_schooling,8.16,7.08,11.45,true
real_grdp_growth,idn.13.1310,2020,2019,labor_force_participation,72.56,61.98,83.1,true
real_grdp_growth,idn.13.1310,2020,2019,agriculture_share_grdp,29.2310408596,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1310,2020,2019,manufacturing_share_grdp,4.21292485737,2.33201438797,13.0743610773,true
real_grdp_growth,idn.13.1310,2020,2019,rice_yield,4.233,2.517,6.541,true
real_grdp_growth,idn.13.1310,2021,2020,mean_years_schooling,8.28,7.09,11.62,true
real_grdp_growth,idn.13.1310,2021,2020,labor_force_participation,72.67,64.16,81.65,true
real_grdp_growth,idn.13.1310,2021,2020,agriculture_share_grdp,28.8040743856,1.17543884765,48.6502573418,true
real_grdp_growth,idn.13.1310,2021,2020,manufacturing_share_grdp,4.2979319544,2.42455143813,13.2895862346,true
real_grdp_growth,idn.13.1310,2021,2020,rice_yield,3.554,2.471,6.467,true
real_grdp_growth,idn.13.1310,2022,2021,mean_years_schooling,8.32,7.2,11.63,true
real_grdp_growth,idn.13.1310,2022,2021,labor_force_participation,72.11,62.7,82.57,true
real_grdp_growth,idn.13.1310,2022,2021,agriculture_share_grdp,28.4172172323,1.15532458751,48.8645358781,true
real_grdp_growth,idn.13.1310,2022,2021,manufacturing_share_grdp,4.40301214512,2.57248004994,13.765815103,true
real_grdp_growth,idn.13.1310,2022,2021,rice_yield,4.007,2.497,6.932,true
real_grdp_growth,idn.13.1310,2023,2022,mean_years_schooling,8.41,7.48,11.92,true
real_grdp_growth,idn.13.1310,2023,2022,labor_force_participation,77.99,62.81,78.25,true
real_grdp_growth,idn.13.1310,2023,2022,agriculture_share_grdp,27.6852162949,1.09876323204,48.0176761546,true
